population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,532,Enfermedad inflamatoria del colon,2,Porcentaje,2023,0.0007750563553739421,0.0008914189089452489,0.000672065009890349
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,533,Trastornos vasculares del intestino,2,Porcentaje,2023,0.0015431794673358365,0.0017058742250599447,0.0013855943955255361
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,534,Trastornos de la vesícula y vías biliares,2,Porcentaje,2023,0.0024426290584301643,0.002902206407871171,0.0020259074188984684
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,535,Pancreatitis,2,Porcentaje,2023,0.002072818263721502,0.002462501367495058,0.0017930453594416707
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,543,Enfermedad de Alzheimer y otras demencias,2,Porcentaje,2023,0.03678910440608908,0.09031698670684177,0.00919506254195854
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,544,Enfermedad de Parkinson,2,Porcentaje,2023,0.0071067698120253,0.007793168675275232,0.006340441411641821
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,545,Epilepsia,2,Porcentaje,2023,0.0026541510804599486,0.0033824777443201798,0.0020784262723750275
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,546,Esclerosis múltiple,2,Porcentaje,2023,0.0003174726153964726,0.0003607107395029757,0.0002884554537808658
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,554,Enf. neuromotora,2,Porcentaje,2023,0.0007433160729372946,0.0008343465531324265,0.0006836108985692048
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,557,Otros trastornos neurológicos,2,Porcentaje,2023,0.0026527982177683143,0.0029978288976974412,0.0023110130957082684
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,560,Consumo de alcohol ,2,Porcentaje,2023,0.0028573244712255495,0.0032722165444571266,0.002564718609859553
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,561,Consumo de drogas,2,Porcentaje,2023,0.0028733377448131384,0.003321974941683102,0.002495184167803942
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,718,Suicidio,2,Porcentaje,2023,0.012784860990840162,0.014312773143891731,0.011281466554589972
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,724,Violencia interpersonal,2,Porcentaje,2023,0.007256415642604873,0.008518622205017945,0.006372734601640416
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,729,Exposición a fuerzas de la naturaleza,2,Porcentaje,2023,0.0014756512499790612,0.001625807707257149,0.001347786925251941
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,842,Exposición al calor y frío del ambiente,2,Porcentaje,2023,0.0013886783708132332,0.0015958989604097746,0.0012010482774213712
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,843,Ébola,2,Porcentaje,2023,0.0,0.0,0.0
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,854,Ejecuciones y conflictos policiacos,2,Porcentaje,2023,0.00014806718621325824,0.0002236276959302328,0.00010440892490000307
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,935,Zika,2,Porcentaje,2023,4.178986741571557e-09,9.436426893517951e-09,2.021279986965232e-09
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,494,Enfermedad vascular cerebral,2,Porcentaje,2023,0.11299304131309353,0.12428975447998065,0.10146079020623044
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,627,Artritis reumatoide,2,Porcentaje,2023,0.0007637135705670664,0.0009647107523408712,0.0005418295489198956
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,639,Otros trastornos musculoesqueléticos,2,Porcentaje,2023,0.0014292357920483447,0.0017327449977791627,0.001139061076176858
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,641,Anomalías congénitas,2,Porcentaje,2023,0.009371134240021924,0.011820232694743495,0.007365231660494142
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,665,Úlcera de decúbito,2,Porcentaje,2023,0.0008002106622287259,0.001040902933701359,0.0006091257024116839
